3090048,174614,4425214,182986,147969,4191060,181880,219154,358343,920226,f__Bradyrhizobiaceae,2686384,3506872,3327894,4344861,4304475,s__cloacae,2862781,204099,4029584,564806,4387250,511795,4384203,3325984,4330715,182854,724120,3426658,2875735,4393172,370099,g__Ralstonia,1663575,199430,557978,4361727,g__Peptococcus,4374638,194626,193448,2281172,179279,205904,4477696,190675,189708,183573,187883,299837,178763,2358923,566976,3320406,352529,183603,187841,344430,294270,188990,190183,3474081,191399,o__Sphingomonadales,851715,3443092,336710,4353251,4232047,366352,303326,188329,1076557,581079,185936,191923,g__Delftia,4404220,4391230,1733364,294219,177732,312070,513500,185240,4439469,331253,4201971,294922,187651,523768,2134452,191483,192048,175789,202162,192263,1952,176833,3338600,o__Rickettsiales,1105919,185753,g__Adlercreutzia,label
0,0,0,0,0,0.017852361,0,0,0,0,0,0,0,0.089261805,0,0.017852361,0,0,0,0,0.035704722,0,0,0,0,0,0.071409444,0,0.196375971,0.053557083,0.035704722,0,0,0.089261805,0.17852361,0,0,0,0,0,0,0.232080693,0,0.017852361,0,0,0,0,0,0,0,0,8.069267161,0,0.035704722,0,0.303490137,0.035704722,0,0.267785415,0.107114166,0,0.124966527,0,0,0,0,0,0,0,0,0.017852361,0,0,0.392751941,0,0,0,0,0.089261805,0,0,0,1.517450683,0,0.035704722,0.017852361,1.338927073,0.196375971,0,0,3.284834419,0.124966527,0,0.714094439,0.053557083,0,0.124966527,0.053557083,0,0,0,0,0.196375971,H
0.024577875,0,0.04915575,0,0,0,0.04915575,0,0.024577875,0.04915575,0,0,0,0.172045125,0,0,0.04915575,0,0,0,0,0,0,0,0,0,0.04915575,0,0.073733625,0.0983115,0,0,0,0.122889375,0,0.024577875,0,0,0,0,0,0.0983115,0,0.024577875,0,0,0,0,0,0,0,0,22.415022,0,0.024577875,0.024577875,0.34409025,0.024577875,0,0.024577875,0,0,0.024577875,7.791186374,0,0,0.024577875,0,0.073733625,0,0,0,0,0,0.073733625,0,0,0.024577875,0,0.2949345,0,0,0,10.49475262,0.04915575,0.0983115,0.024577875,0.04915575,0.073733625,0,0,2.285742375,0.073733625,0.024577875,0.270356625,0,0,0.122889375,0,0,0,0,0,0.73733625,H
0.05345164,0,0,0,0,0,0,0,0,0,0,0,0.02672582,0.02672582,0,0,0,0,0,0,0.02672582,0,0,0,0,0,0.02672582,0,0.133629099,0.02672582,0,0,0.05345164,0.080177459,0.02672582,0,0,0,0,0,0.02672582,0.240532378,0.02672582,0,0.02672582,0,0,0.02672582,0,0,0,0,23.25146324,0,0.775048775,0,0.160354919,0,0,0.106903279,0,0,0.05345164,28.97078869,0,0,0,0,0.05345164,0,0,0,0,0.02672582,0.02672582,0,0,0.05345164,0,0.02672582,0,0,0,3.100195098,0,0,0.02672582,0.106903279,0,0.080177459,0,1.282839351,0.02672582,0,0.106903279,0,0,0.05345164,0,0,0,0.05345164,0.02672582,0,H
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062095089,0,0,0,0,0,0,0,0.020698363,0,0,0,0,0,0.310475441,0,0,0.082793451,0.082793451,0,0,0,0,0,0.103491814,0.041396726,0,0,0,0.082793451,0.020698363,0,0,0,0.041396726,0,21.94026453,0,0,0.082793451,0,0,0,0.22768199,0,0.062095088,0.124190177,6.706269535,0,0,0,0,0,0,0,0.041396726,0,0.062095088,0.124190177,0,0,0,0,0,0,0,0,0.476062343,0.020698363,0,0.041396726,0.413967255,0.124190177,0,0,0,0,0.020698363,0.269078716,0,0,0,0.041396726,0,0,0,0.186285265,0,H
0,0,0.039090749,0,0,0,0,0,0,0.039090749,0,0.019545375,0.175908371,0,0,0,0,0.019545375,0,0,0.136817622,0,0.058636124,0,0.019545375,0,0,0,0,0,0,0,0.058636124,0.21499912,0,0.039090749,0,0,0,0,0,0.684088111,0.312725993,0,0.019545375,0,0,0,0,0,0,0,47.20207963,0.019545375,0.293180619,0,0,0,0,0,0,0,0,15.85129879,0,0,0,0,0,0,0,0,0,0.175908371,0,0,0,0,0.078181498,0,0,0,0,10.78904677,0,0.039090749,0.019545375,0,0,0.977268729,0,0,0,0,0,0,0,0,0,0.019545375,0.078181499,0.039090749,0,0,H
0.019598236,0,0.019598236,0,0,0,0,0,0.019598236,0.019598236,0,0,0.117589417,0,0,0,0,0.058794708,0,0,0.235178834,0,0.019598236,0,0,0,0,0,0,0,0,0,0.039196472,0.235178834,0,0.019598236,0,0,0,0,0,1.097501225,0.50955414,0,0.058794708,0,0,0,0,0,0,0.019598236,45.97746203,0,0.313571779,0,0,0,0,0,0,0,0,19.69622734,0,0,0,0.039196472,0,0,0,0,0,0.137187653,0,0,0,0,0.117589417,0,0,0,0,10.13228809,0,0.078392945,0.019598236,0,0,1.665850073,0,0,0,0,0,0,0,0,0,0,0.019598236,0.039196472,0,0,H
0,0.019299803,0.077199213,0.289497047,0,0.135098622,0,0.019299803,0.057899409,0,0,0,0.250897441,0,0,0,0,0.135098622,0.192998031,0,0,0,0.019299803,0,0,0.019299803,0,0.019299803,0,0.019299803,1.679082873,0,0,0,0.077199213,0.115798819,0,0,0.077199213,0.019299803,0,0,0,0,0.096499016,0.019299803,0.077199213,0.019299803,0.115798819,0.154398425,0,0.057899409,6.793530706,0,0,2.238777164,0,0.212297835,0,0,0,1.910680511,0,0,0.077199213,0.057899409,0,0.096499016,0,0.019299803,0,0.096499016,0.038599606,0,0,0.019299803,0,0.578994094,0.250897441,0,0,0,0,12.39047362,0,0,0,0,0.019299803,0,0.019299803,0,0.019299803,0.038599606,0.057899409,0.250897441,0,0,0,0,0.019299803,0,0,0,A
0.041756269,0,0,0,0,0,0,0,0,0.062634403,0,0,0,0,0,0,0,0,0,0,0.020878134,0,0,0,0,0,0.083512537,0,0.14614694,0.083512537,0.020878134,0,0.020878134,1.524103806,0,0.041756269,0.020878134,0,0,0,0,0.041756269,0,0.041756269,0,0.020878134,0,0,0,0,0,0,185.7110049,0.020878134,0,0,0.354928284,0.020878134,0,0,0,0,0,0,0,0,0.020878134,0.020878134,0,0,0,0,0,0,0.041756269,0,0,0.48019709,0.020878134,0,0,0,0,7.223834478,0.020878134,0,0.125268806,0.062634403,0,0,0,3.611917239,0,0,0.041756269,0,0,0,0,0,0,0.020878134,0.020878134,0,H
0.021282029,0,0,0,0,0,0,0,0,0,0,0,0,0.170256236,0,0,0,0,0,0,0.085128118,0,0,0,0.021282029,0,0.063846088,0,0.085128118,0.021282029,0,0,0,0,0,0,0,0,0,0,0,0.127692177,0,0,0,0,0,0,0,0,0,0,0.191538265,0,0,0,0.106410147,0,0,0,0,0,0,0.851281178,0,0,0,0,0,0,0,0,0,0.042564059,0,0,0,0,0,0.212820295,0,0,0,0.042564059,0,0,0,0.021282029,0.40435856,0,0,0.936409296,0,0,1.766408445,0,0,0.212820295,0,0,0,0,0,0,H
0,0,0,0,0,0,0,0,0,0,0,0,0,0.251272065,0,0,0,0,0,0,0.020939339,0,0,0,0,0,0,0,0,0.041878677,0.083757355,0,0.041878677,0.125636032,0.020939339,0,0,0,0,0,0,0,0,0,0.020939339,0,0,0,0,0,0,0,18.04970999,0,0,0.020939339,0.020939339,0,0,0.146575371,0.041878677,0,0.020939339,0,0,0,0,0,0.041878677,0,0,0,0,0.104696694,0.041878677,0,0,0.083757355,0,0.460665452,0,0,0,0.355968759,0,0.020939339,0.041878677,0.041878677,0.104696694,0,0,0.376908097,0.020939339,0,0.230332726,0,0,0.586301485,0.020939339,0,0,0.041878677,0,0,H
0.021407317,0,0,0,0,0,0,0,0,0,0,0.021407317,0,0.492368291,0,0,0,0.042814634,0,0,0,0,0,0,0,0,0.021407317,0,0.042814634,0.021407317,0.171258536,0,0,0.128443902,0.107036585,0,0,0,0,0,0,0.42814634,0,0,0,0,0,0,0.021407317,0,0.021407317,0,22.54190482,0,0,0.064221951,0.042814634,0,0,0.107036585,0.064221951,0.021407317,0.085629268,0,0,0,0.021407317,0,0.021407317,0,0,0,0,0.064221951,0.192665853,0,0,0,0,0.706441462,0,0,0,1.327253655,0.042814634,0.128443902,0.128443902,0.706441462,0.021407317,0,0,0.642219511,0,0,0.064221951,0,0.021407317,0,0.021407317,0,0,0,0.042814634,0,H
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070984076,0,0,0,0.047322717,0.141968152,0.023661359,0,0.023661359,0,0,0,0,0.047322717,0,0,0,0,0,0,0,0,0,0,23.02250195,0,0,0,0.094645435,0.023661359,4.613964934,0,0,0,0.023661359,0,0,0,0.070984076,0,0,0,0,0,0,0.023661359,0.023661359,0,0,0.094645435,0,0.023661359,0,0,0,0.16562951,0.023661359,0,0,0.118306793,0.118306793,0,0,1.017438421,0,0,0.189290869,0,0,0.047322717,0,0,0,0.047322717,0,0,H
0,0,0,0,0,0,0.086084449,0,0,0,0,0,0,0,0,0.021521112,0,0,0,0,0,0.021521112,0.021521112,0,0,0,0.19369001,0,0.172168898,0.086084449,0.043042224,0,0.172168898,0.817802264,0.021521112,0,0.043042224,0,0,0,0,0.064563337,0,0,0,0,0.021521112,0,0,0,0,0,119.3776094,0,0,0,0.301295571,0.021521112,0,0.322816683,0.19369001,0.021521112,0.021521112,0,0,0,0.021521112,0,0.021521112,0,0,0,0,0,0.129126673,0,0,0,0,0.150647785,0,0,0,1.054534498,0.043042224,0,0.064563337,0.129126673,0,0,0,2.776223475,0.107605561,0,0.215211122,0,0,0,0.064563337,0,0,0.172168898,0.021521112,0,H
0.123150543,0,0,0,0,0,0,0,0,0,0,0,0,0.070371739,0,0,0,0,0,0,0.017592935,0,0,0,0,0,0.087964673,0,0.035185869,0.052778804,0.017592935,0,0.035185869,0,0.017592935,0.017592935,0.017592935,0,0,0,0.070371739,0.105557608,0,0.052778804,0,0,0,0,0.017592935,0,0.017592935,0,0.017592935,0,0.035185869,0,0.175929347,0.017592935,0,0.475009236,0,0,0.211115216,0,0,0,0,0,0.193522281,0,0,0,0,0.017592935,0.29907989,0,0,0,0,0.211115216,0.017592935,0,0,2.322267377,0,0.052778804,0.052778804,0.844460865,0,0,0,2.075966292,0.105557608,0.035185869,0.105557608,0,0.087964673,0.052778804,0.140743477,0.017592935,0,0.035185869,0,0.087964673,H
0,0,0,0.020004001,0,0,0.020004001,0,0,0.020004001,0,0,0,0.040008002,0,0,0,0.020004001,0,0,0,0,0,0,0,0,0.020004001,0,0,0.020004001,0,0,0,0,0,0.020004001,0,0,0,0,0.040008002,0,0,0,0.020004001,0,0,0,0.020004001,0,0,0,0.020004001,0,0.040008002,0.160032006,0.020004001,0.020004001,6.081216243,0.060012002,0,0,0.080016003,0,0,0,0,0,0.020004001,0,0,0,0,0,0.140028006,0,0,0.020004001,0,0,0,0,0,1.800360072,0,0,0,0.320064013,0,0.020004001,0,0.440088018,0.020004001,0,0.040008002,0,0,0,0.020004001,0,0.020004001,0,0,0,H
0,0,0,0,0,0,0,0,0,0,0.097740246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019548049,0,0,0,0,0,0,0.058644147,0,0,0.019548049,0,0,0,0,0.019548049,0,0,0,0,0.019548049,0,0,0,5.121588865,0.488701228,0,0,0.097740246,0,0,0,0,0,0,0,0,0,0,0.039096098,0.039096098,0,0,0,0,0,0,0,0,1.661584174,0.078192196,0,0.371412933,0.156384393,0.254124638,0,0,0,0,0,1.036046603,0,0,0,0.078192196,0.019548049,0,0,0.039096098,0,H
0.018296588,0,0,0,0,0,0,0,0,0,0,0,0,0.018296588,0,0,0,0,0,0,0,0,0,0,0,0,0.073186351,0,0.128076114,0.054889763,0.073186351,0,0,0.091482938,0.018296588,0,0.018296588,0,0,0,0.201262465,0.182965877,0,0.018296588,0,0.018296588,0,0,0,0,0.018296588,0,6.586771567,0,0.054889763,0.054889763,0.146372701,0,0,0,0,0.018296588,0.018296588,0,0,0,0.073186351,0,0,0,0,0.018296588,0,0.073186351,0.054889763,0,0,0,0,0.036593175,0,0,0,2.561522276,0.036593175,0.073186351,0.23785564,0.054889763,0.182965877,0,0,3.23849602,0.054889763,0,0.731863507,0.018296588,0.018296588,0,0,0,0,0,0,0,H
0,0,0,0,0.07710338,0,0,0,0,0,0,0,0,0,0,0,0,0.015420676,0,0,0,0,0,0,0,0,0,0,0.015420676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34357266,0,0,0,0.092524056,0,0.771033802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015420676,0,0.015420676,0,0,0.015420676,0.832716506,0,0,0,0.015420676,0,0,0,0.015420676,0.015420676,0,0,0,0,0,0,0.030841352,0,0,0,0.015420676,A
0,0,0,0,0,0,0,0,0,0.018875047,0,0,0,0.264250661,0,0,0,0,0,0,0.018875047,0,0,0,0,0,0,0,0,0,0,0,0.037750094,0,0,0.018875047,0,0,0,0,0,0.434126085,0,0,0,0,0,0,0,0,0,0,2.397130993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037750094,0,0,0,0,0,0.358625897,0,0,0,1.566628917,0,0.037750094,0,0,0.415251038,0,0,0,0,0,1.6798792,0,0,0,0,0,0,0.037750094,0,0,H
0,0,0,0,0,0,0.055619415,0,0,0,0,0,0,0.03707961,0,0,0,0,0,0,0,0,0,0,0,0,0.018539805,0,0.055619415,0.018539805,0.03707961,0,0.03707961,0.426415514,0.018539805,0.018539805,0,0,0,0,0.055619415,0,0,0.018539805,0,0.018539805,0.018539805,0,0,0,0.018539805,0,85.22748341,0,0.03707961,0.203937855,0.07415922,0.018539805,3.837739627,0.129778635,0.055619415,0,0.129778635,0,0,0,0.018539805,0,0.092699025,0,0,0,0,0.018539805,0.11123883,0,0,0,0,0.018539805,0,0,0,3.466943528,0.018539805,0,0.296636879,0.203937855,0.03707961,0.092699025,0,1.130928103,0.03707961,0,0.07415922,0,0.018539805,0,0.018539805,0.018539805,0,0.03707961,0.03707961,0,H
0,0,0,0.074443535,0,0,0.018610884,0,0,0,0,0,0,0.037221767,0,0,0,0,0,0,0.018610884,0,0,0,0,0,0,0,0.037221767,0.018610884,0.055832651,0,0.018610884,0,0.093054418,0,0.018610884,0,0,0,0,0.130276186,0,0.018610884,0,0,0,0,0.074443535,0,0.018610884,0,3.256904638,0,0,0,0.055832651,0.037221767,0,0,0,0.018610884,0.093054418,0,0,0,0.018610884,0,0,0,0,0,0,0.018610884,0.372217673,0,0,0,0,0.074443535,0.018610884,0,0,1.153874786,0.074443535,0,0.483882975,0.763046229,0.148887069,0,0,1.526092459,0.018610884,0.018610884,0.502493858,0,0,0,0,0,0,0.018610884,0.055832651,0.037221767,H
0,0,0,0,0,0,0,0,0,0,0,0,0,0.118124188,0,0,0,0,0,0,0,0,0,0,0,0,0.137811553,0,0.196873646,0.078749459,0,0,0,0.039374729,0,0,0,0,0,0,0,0,0,0.059062094,0.019687365,0,0,0,0,0,0,0,0.649683033,0,0.039374729,0,0.29531047,0,0,0.019687365,0,0,0.019687365,0,0,0,0.039374729,0,0,0,0,0.039374729,0,0,0,0,0,0.019687365,0,0.157498917,0,0,0,0,0,0,0,0.078749459,0,0,0,3.287789896,0.177186282,0.019687365,0.019687365,0,0,0.019687365,0.019687365,0.019687365,0,0,0,0,H
0,0,0.03483835,0,0,0,0,0,0,0.017419175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10451505,0,0,0,0,0.052257525,0,0,0,0,0,0,0,0,0.03483835,0,0,0,0,0,0,0,0,0.017419175,6.776059086,0,0,0.1393534,0.052257525,0,6.37541806,0.017419175,0,0,0.03483835,0,0,0,0,0,0.017419175,0,0,0,0,0,0.03483835,0,0,0,0,0,0,0,0,2.578037904,0,0,0,0.087095875,0.017419175,0.0696767,0,0.348383501,0,0,0.470317726,0,0,0,0.052257525,0.017419175,0.017419175,0,0,0.03483835,H
0.018958784,0,0.018958784,0.018958784,0,0,0,0,0,0,0,0,0,0.189587836,0,0,0.018958784,0,0,0,0.075835134,0,0,0,0.037917567,0,0.094793918,0,0.113752702,0.037917567,0.018958784,0,0.018958784,0,0.132711485,0,0,0,0,0,0.094793918,0,0,0.018958784,0,0,0.037917567,0,0.018958784,0,0,0,4.398437796,0,0.132711485,0,0.360216888,0.037917567,0,0,0,0,0.227505403,0,0,0,0.056876351,0,0,0,0,0,0,0.018958784,0.455010807,0,0,0,0,0.227505403,0.018958784,0,0,1.554620256,0.018958784,0.037917567,0.132711485,1.251279718,0.227505403,0,0,3.374663482,0.094793918,0.018958784,0.341258105,0,0.018958784,0,0,0,0,0.018958784,0.018958784,0,H
0,0,0,0,0,0,0.114765387,0,0,0,0,0,0,0.098370332,0,0.016395055,0,0,0,0,0,0,0,0,0,0,0.081975276,0,0.032790111,0.016395055,0.032790111,0,0,0,0.049185166,0,0,0,0,0,0.032790111,0.147555497,0,0.016395055,0,0.049185166,0,0,0,0,0,0,0.032790111,0,0,0.016395055,0.114765387,0,0,0.721382431,0,0,0.114765387,0,0,0,0.032790111,0,0.049185166,0,0,0.016395055,0,0,0.131160442,0,0,0,0,0.180345608,0,0,0,1.705085746,0.098370332,0,0.180345608,0.377086271,0.131160442,0,0,1.852641243,0.049185166,0,0.360691216,0,0.032790111,0.31150605,0.131160442,0,0,0,0.016395055,0.114765387,H
0.077890719,0,0.01947268,0.03894536,0,0,0,0,0,0,0,0,0,0.03894536,0,0.01947268,0.03894536,0.058418039,0,0,0.058418039,0,0.058418039,0,0.01947268,0,0.194726798,0,0.253144838,0.058418039,0,0,0.01947268,0.097363399,0.155781439,0.01947268,0,0,0,0,0,0.233672158,0,0,0,0,0.01947268,0,0,0,0,0,20.3684231,0,0.058418039,0,0.739961834,0,0,1.752541185,0,0,0.175254118,0,0,0,0.097363399,0,0,0,0,0,0,0,0.214199478,0,0,0,0,0.01947268,0,0,0,1.051524711,0.01947268,0,0.03894536,0.759434513,0,0,0,6.406511664,0.155781439,0,0,0,0.058418039,0,0.175254118,0,0.03894536,0.01947268,0,0,H
0,0,0,0,0,0,0.016884762,0,0,0,0,0,0,0.084423808,0,0,0,0,0,0,0.050654285,0,0,0,0,0,0.067539046,0,0.135078092,0.016884762,0.016884762,0,0,0.016884762,0.016884762,0,0.016884762,0,0,0,0,0,0,0.033769523,0,0,0.016884762,0,0,0,0.016884762,0,2.279442803,0,0,0,0.084423808,0,0,0.033769523,0.033769523,0,0.101308569,0,0,0,0,0,0,0,0,0,0,0.067539046,0.303925707,0,0,0.016884762,0,0.151962854,0,0,0,0.658505699,0.033769523,0.016884762,0.084423808,0.236386661,0.067539046,0,0,0.962431406,0.016884762,0.033769523,0.202617138,0,0.016884762,0.050654285,0,0,0,0,0,0,H
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019930641,0,0,0,0,0.019930641,0,0,0,0,0,0.019930641,0,0,0,0,0,0,0.019930641,0.039861283,0,0,0,0,0,0,0.039861283,0.019930641,0,0,0,0,0,0,0,0,0,7.57364372,0,0,0,0,0,5.919400486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099653207,0,0,0,0,0.019930641,0,0,0,0.019930641,0,0,0.019930641,0.079722565,0.039861283,0.019930641,0,0.259098338,0,0,0.059791924,0,0,0.019930641,0,0,0,0,0.019930641,0,H
0,0,0,0,0,0,0,0.029063572,0.009687857,0,0,0,0,0,0.009687857,0.048439286,0,0.058127143,0,0,0,0.009687857,0,0,0,0,0,0,0,0,0.426265719,0,0,0,0.048439286,0,0,0,0,0,0,0,0,0,0.135630001,0,0,0,0,0.009687857,0,0,9.697545097,0,0,0.135630001,0,0,0,0.009687857,0,0.096878572,0,0,0,0,0,0.009687857,0,0,0,0,0,0,0,0,0.048439286,0.66846215,0.009687857,0,0,0,0,1.395051443,0,0,0,0.019375714,0.038751429,0,0,0,0,0,0.087190715,0,0,0,0,0,0,0,0.009687857,0,A
0,0,0,0,0,0,0,0,0,0,0.022896918,0,0.022896918,0,0,0,0,0,0,0,0.068690754,0,0,0,0,0,0,0,0,0,0.160278427,0,0.045793836,0,0,0,0,0,0,0,0,0.274763017,0,0,0,0,0,0,0,0,0,0,4.213032926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274763017,0,0,0,0,0.022896918,0,0,0,0,0.206072263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045793836,0,0,H
0.019948533,0,0,0,0,0,0.079794131,0,0,0,0,0,0,0.279279459,0,0,0,0,0,0,0,0,0,0,0,0,0.059845598,0,0.159588262,0.019948533,0,0,0,0,0.219433861,0,0.019948533,0,0,0,0.019948533,0.019948533,0,0,0,0,0,0,0,0.019948533,0,0,0.199485328,0,0.418919188,0,0.219433861,0.039897066,0,0.099742664,0.019948533,0,0.379022123,0,0,0,0,0,0.079794131,0,0,0,0,0.019948533,0.438867721,0.019948533,0,0,0,0.279279459,0.019948533,0,0,3.6505815,0.019948533,0,0.039897066,1.057272238,0.059845598,0,0,2.154441541,0.139639729,0.039897066,0.239382393,0,0.059845598,0,0.079794131,0,0,0,0,0,H
